beach_name,measurement_timestamp,water_temperature,turbidity,transducer_depth,wave_height
Urbanova Beach,1523772252563,19.971788660427173,1.4120207578700348,0.12896186251834185,4.42929057661397
Muchavista Beach,1517988252787,15.895090309969696,1.671402496341576,0.9384347671903399,0.8330312623531619
Urbanova Beach,1522307860737,25.151198937375757,1.6617137778346938,0.759069210530621,5.571209423960269
Urbanova Beach,1520223608117,19.792583954736116,1.344672952692068,0.6751386482985391,2.1462265652844077
Postiguet Beach,1524577168757,19.66493100659529,1.8088512301801247,0.5934963878527116,3.05466225402447
Carabassi Beach,1520019984115,24.498205698183174,1.6996182244501274,0.9977405796849443,9.357344283532374
Urbanova Beach,1516241891476,16.200368006082712,1.365869126079534,0.8385837725192585,7.54641710124889
Carabassi Beach,1515355933963,24.896496933097282,1.5849941323711945,0.10058611325778721,1.9270341901919037
San Juan Beach,1522780509761,23.714785902008117,1.6203530936815393,0.30795023314857584,5.0378673445425655
Postiguet Beach,1518756914411,20.239225579287734,1.7501592335075362,0.8212201960240709,5.113944194101478
Postiguet Beach,1517998697234,15.638400182364128,1.2860135334976206,0.7143397043271231,8.646990629910912
Muchavista Beach,1522209669446,25.92204865329093,1.6064789201512522,0.9963867911705693,2.5257906371666747
Carabassi Beach,1521580289511,20.364068743930645,1.9673724158565273,0.9830027146320711,9.6447542523732
Carabassi Beach,1521931638605,20.037540549855585,1.2402429579794465,0.6738465594883792,4.5256058258375855
Urbanova Beach,1521345311804,23.299740790251377,1.393715406306639,0.5259994402924665,9.242997431543797
Muchavista Beach,1518013034932,25.888366035583246,1.340417956205893,0.9369685588085058,1.3689630600045772
Urbanova Beach,1515005172361,23.80765762605773,1.3882501762360162,0.7480383412383861,0.3021331431467333
Postiguet Beach,1520277421113,14.771846494420476,1.3882460304527842,0.6085910335217605,3.439516920244456
Muchavista Beach,1516536224931,24.099667503381944,1.1470072743419848,0.8028796894134206,2.390419804002989
San Juan Beach,1521449681618,20.42282303356,1.988358118688017,0.10337376317551372,1.1542788273708988
Urbanova Beach,1516181079704,12.114327308899028,1.2061846495215853,0.8397878300021121,7.179605758139942
Postiguet Beach,1520615314461,17.161137720653784,1.6897074296890777,0.5958166842317135,8.514476018925354
Postiguet Beach,1519739354318,20.676262217053285,1.653143710129846,0.3080198976668347,0.7980925796365836
Urbanova Beach,1526128258938,20.44049509082036,1.6440813909381442,0.04368990175957177,1.8913889592918147
San Juan Beach,1521479573618,16.19870090475383,1.9168588426386344,0.7272053267260989,7.4390780223159485
Muchavista Beach,1519313404031,13.341318432551024,1.5618354097957345,0.11555898538313103,4.264690812961251
Muchavista Beach,1522666615950,15.17887807695732,1.9321508348695673,0.27325198977730847,1.8589860125298314
Muchavista Beach,1518762227170,25.826117364741414,1.4944864032266538,0.22383496553790738,4.225337540427627
Carabassi Beach,1524673094941,21.53718505418006,1.7999686370144972,0.5175818737168643,8.904915461782238
San Juan Beach,1517517599894,24.900962779521482,1.0897657585286615,0.24837505135779847,3.814956718826229
Postiguet Beach,1514823462811,17.23843682976264,1.7733085197301457,0.6489164827518088,5.829120134318878
Urbanova Beach,1519210084317,21.42621556285072,1.9787353326310844,0.11387749141495873,1.3272259730001568
San Juan Beach,1525511455532,12.85690221476839,1.9913828836242788,0.45542885841501446,5.533011013893483
San Juan Beach,1522930388950,22.383623184995287,1.9280986206934758,0.8697603383535889,2.023402833409799
Postiguet Beach,1520299044849,17.879328210241425,1.3949890355980037,0.23576690726246707,3.910574696723899
San Juan Beach,1514844091942,23.58920440325074,1.8776390804882288,0.7250161658179621,6.420033127161796
Urbanova Beach,1521345193775,12.342291126213574,1.4354386643957529,0.6653632360258158,5.651771897735643
Muchavista Beach,1520915023567,16.80301975665349,1.4324611179642353,0.23142234021482178,4.7718120723802615
San Juan Beach,1524575327898,19.199610778992767,1.7052413583461883,0.8587511940539951,1.0601848094173199
San Juan Beach,1525339725986,23.007422569604696,1.4125273653457486,0.11711793457929398,0.617359960999287
Postiguet Beach,1520853099129,18.819837768869867,1.8375785949909553,0.6013602933357222,2.7017704266572555
Carabassi Beach,1524487563112,18.252803998017857,1.0812942621863453,0.3571151659081305,2.2650132782019345
Urbanova Beach,1522568942239,25.83239989522278,1.8676022486393458,0.1518628805713781,8.192052853111443
Postiguet Beach,1521448891780,13.343373618210407,1.8417892377281122,0.2907656737255937,4.275352230185576
San Juan Beach,1521346518846,18.984493752296963,1.1794667760051643,0.13382178640076414,1.3905890721422458
Postiguet Beach,1518237156799,17.48172855792876,1.0113027383527098,0.947741896348648,5.332946263311546
Urbanova Beach,1525943372024,23.762961771663473,1.0932368123437304,0.9524743465180827,0.7584386884854917
San Juan Beach,1517426251867,20.935562118202544,1.416182012259322,0.6054396014932272,1.037365520418128
San Juan Beach,1515846231093,12.314021734683726,1.919566434127582,0.3219867957855612,1.1556564265247191
Muchavista Beach,1518994597252,17.73968287743891,1.9643248733292398,0.7151145633616083,3.0425535842481986
Urbanova Beach,1517782008889,20.04257143171028,1.6912275664143785,0.08041089319671413,2.675723401390694
Postiguet Beach,1524751405418,25.1648885927681,1.0425085590967977,0.3353531050481,5.47443337579858
Carabassi Beach,1524149660543,21.166743136427698,1.932241380690015,0.9379632937978174,3.850400377066181
Urbanova Beach,1517009876171,23.416477045436736,1.6220800522314969,0.5768496419197644,5.841933749034052
Muchavista Beach,1522739265326,24.012205995507507,1.5272947604178648,0.7915580638890014,1.8473700402171374
Urbanova Beach,1524132519896,22.444797429844183,1.4875697140560882,0.3529174672224624,7.331224802618475
Urbanova Beach,1521747840357,14.744616823565169,1.2380641257602871,0.6570848004323391,2.974004186407062
Muchavista Beach,1521249682989,17.453972801559505,1.6025979204096323,0.2923687682606645,9.381310199931606
Carabassi Beach,1516269490951,23.55316576487691,1.4970724951071825,0.978682778431718,4.322469037482242
Postiguet Beach,1524503186722,18.03092173686087,1.3739714095988187,0.38531486548073923,8.98710566992753
Muchavista Beach,1522026026712,24.571204370972048,1.036237193414307,0.6903133532150271,5.293975057973826
Carabassi Beach,1515685097935,21.632390829995092,1.0709939739240575,0.44654266157310185,4.221475061435626
Carabassi Beach,1522354441083,22.23734236056886,1.1561522104372157,0.1515191397541924,9.373195254780045
Muchavista Beach,1523644823537,25.502342589697367,1.4946946235202034,0.12086363945125056,1.7175031028164511
Postiguet Beach,1517222638457,19.379272514374236,1.268277116254263,0.7103237804392252,0.32089114256571605
Urbanova Beach,1522090208468,12.107054965295477,1.714003677218124,0.23262457561888383,0.5380078225091931
San Juan Beach,1525911150126,16.92466316760362,1.4892118682689164,0.8916884935363457,8.12893959212454
Postiguet Beach,1521089894119,14.20172838559011,1.0810475763680436,0.433800094386787,2.5617928916265646
Urbanova Beach,1521082721269,13.075068988226327,1.187543935753603,0.48675451595718144,7.255261796103067
Postiguet Beach,1518117565340,13.999561939964286,1.6260853558035215,0.632810265868589,8.606770684728614
Muchavista Beach,1520545491153,15.799427149629865,1.9339787507516641,0.9899457710850101,6.774094925787868
Urbanova Beach,1521462748108,22.201495092880975,1.6753794722487005,0.8263282031683877,6.626615525252873
San Juan Beach,1516826574111,12.245729821196106,1.291557401537001,0.19621301118071854,2.588548910613732
Postiguet Beach,1520165543011,18.204167230440433,1.3926517997225898,0.5093922898009579,7.731128954170839
San Juan Beach,1525457496312,25.20033785973837,1.0177355554218726,0.49607819940284226,2.334785424102786
Carabassi Beach,1521672724133,25.199985940435745,1.3680312299606954,0.2900107794971739,4.0461534605726985
Muchavista Beach,1517226920182,24.326294456893194,1.6923467676556856,0.3743273157808058,8.774747011880791
Muchavista Beach,1516046333620,16.75980128981124,1.9822641625901056,0.3639848661024506,7.985499107672507
Carabassi Beach,1518087424174,21.932696492018273,1.8993179041675612,0.2015092813240731,9.054325452998096
Urbanova Beach,1515727822156,18.18414300460772,1.6515017807658512,0.10417655993312003,0.5744696684905091
Postiguet Beach,1522972530062,22.603209702757596,1.7015420389119376,0.3673887715914771,3.708194006821877
Urbanova Beach,1516385084221,17.132107550860614,1.5457074435090683,0.680988080541762,4.816273418389477
Urbanova Beach,1521343400522,24.957991976370636,1.643903015798545,0.8695826007232625,1.5294354245563064
San Juan Beach,1525945974831,16.780459961815207,1.7107579296213653,0.4925190726177281,1.1048924989823112
Carabassi Beach,1525697189758,12.277046774068596,1.3588630634396393,0.0897036864047307,8.062393668452133
Urbanova Beach,1517960864608,14.124338624201599,1.9590900813214103,0.42496706423172914,4.366420168852121
Urbanova Beach,1519803177985,17.615702108337985,1.4016534594685788,0.6146485932827223,4.12247824975997
San Juan Beach,1515408117080,13.429226599293248,1.1169787015261874,0.0031186098297218967,2.5429658817028225
Postiguet Beach,1523643586475,19.5114934709126,1.9700966784953777,0.2147481223958152,1.4528889051178906
Urbanova Beach,1515269398647,20.25115569057512,1.1812806134091678,0.27620799810065244,4.81387905046247
Muchavista Beach,1519039008358,13.00219085387415,1.7419189479639108,0.18077030004650485,2.703888100178477
Muchavista Beach,1519429477383,20.706032221509087,1.8667948433485382,0.7308777123112392,7.8374022212670065
Carabassi Beach,1520929339128,21.520526543449158,1.705217241523032,0.26064681581639526,3.828082764577742
Urbanova Beach,1522382507684,14.684980836847933,1.657275304628825,0.6717913397224402,6.548088081135986
San Juan Beach,1523018349707,20.128463271780674,1.584666388593697,0.25181060052751614,9.407594794949505
Postiguet Beach,1526025796144,25.68072240388399,1.9898150090600741,0.17668914911864209,3.3635358547151712
Muchavista Beach,1517095154086,20.880341528414455,1.3988819038692548,0.11435096260123256,3.9236232282019086
Carabassi Beach,1522036345652,15.666232146775421,1.0286405929159268,0.39409661618011305,5.391476893254349
Postiguet Beach,1516349809348,17.041862249131775,1.9470531004930511,0.43011948484276974,7.286355711426142
Urbanova Beach,1519177946456,19.036909431520765,1.8962615467363406,0.42502363315850944,9.269855016998182
Carabassi Beach,1519135263959,15.89919751982834,1.9429434740130884,0.5577906464996089,8.591275509897272
Postiguet Beach,1525885032689,20.190142497971877,1.0784238452356567,0.7933266236333374,4.410137959780898
Postiguet Beach,1525896740766,16.853711714303827,1.8016020164018145,0.1276596550302701,0.6217466473218184
Carabassi Beach,1517413686650,12.44481057969291,1.6580851424480505,0.7676768985816352,2.2263516027394488
Urbanova Beach,1524348832454,17.122339389422706,1.092608179364384,0.04259213432743447,8.060247867796608
San Juan Beach,1524303569440,22.11643842997574,1.7588805260359166,0.8966234372273247,1.9233900299179945
Postiguet Beach,1515465843647,18.975540123478783,1.2938993337417428,0.3876813234984863,7.234943421570317
Urbanova Beach,1518967842823,15.109574459686897,1.47308909622882,0.741382216898872,2.336951893035004
San Juan Beach,1520977747400,16.100802040123572,1.7171112362702132,0.6019909794072087,3.653790628767987
Carabassi Beach,1520467996456,18.399948062961663,1.7580873724599788,0.9388329499221174,4.04985718205355
Urbanova Beach,1519988274761,13.879714712029415,1.1216483398122288,0.9547266245269217,6.843572543205663
Postiguet Beach,1524512191516,21.073425085726704,1.1717365788096301,0.16744439507593933,0.6799705038466461
Carabassi Beach,1519998617279,22.4628124558121,1.633909690139523,0.7165639065463658,6.375617439687933
Urbanova Beach,1521000194300,14.074076945321353,1.8620802877608211,0.16183964997236644,4.429841293357553
Urbanova Beach,1518409855099,17.731026367219712,1.8486885291933262,0.5684499543415267,1.4217946718449863
Postiguet Beach,1519514523573,18.978018619687518,1.9030213112618686,0.7007837633431976,9.913525287046266
Muchavista Beach,1525083438243,19.037090243007757,1.26230045990686,0.7339655375284256,6.0952261139097255
Muchavista Beach,1515317368142,14.021315053753261,1.8926422158482352,0.8636650346292056,5.018699553585133
San Juan Beach,1523125748801,14.826311293686093,1.265571975010991,0.8389323635431756,7.652941050257127
San Juan Beach,1524852491901,17.858168548860007,1.7917210312353324,5.71442389485366e-06,9.818726151191413
Postiguet Beach,1516762798144,19.74438457517232,1.4214146955879035,0.4106997269654187,3.996425156318083
Postiguet Beach,1524361282109,18.08790506546467,1.462070693403537,0.8113494968131324,9.30745944836589
Urbanova Beach,1517235324583,15.27604588456467,1.9245111362249026,0.8223457970728576,7.108541431923031
San Juan Beach,1525932357898,15.083868025735747,1.8521414187180727,0.878014027988837,7.821787143195787
Carabassi Beach,1516265571929,24.916621302393082,1.5888804879845746,0.37245820213875414,0.9321747941666356
Urbanova Beach,1520784842450,17.262257137988648,1.5251172119251575,0.9094606403719744,9.515850837058268
Carabassi Beach,1523204355418,22.770246671691485,1.970746713675494,0.827516197121534,9.111496233494423
Urbanova Beach,1522735707931,19.546234061256754,1.2527022657282858,0.4536959331420233,9.852075211535636
Muchavista Beach,1521770935897,18.366027036221745,1.0015968507616326,0.14201136588065388,2.35093611405588
Carabassi Beach,1520145488484,15.322893760214631,1.2268851392232771,0.040541706914317355,7.854727481222163
San Juan Beach,1516351400016,19.285781842828143,1.1850891353268187,0.615567123319337,6.468700949233606
Urbanova Beach,1523567508365,19.328413197651432,1.9342048434553938,0.9202574614721403,2.397619676680854
Urbanova Beach,1518661202679,18.5521278831284,1.7185978635938337,0.387687105307437,9.902429987054665
Postiguet Beach,1522530538146,17.948612176056866,1.7674346540474124,0.9183240273648261,9.725668977376511
Urbanova Beach,1517136018318,16.706852644149123,1.214389954533313,0.048654190957343135,9.497736244842695
Carabassi Beach,1518537917366,13.847194490957163,1.1137586972272109,0.8033977535878526,9.44816441353835
Carabassi Beach,1521143962717,19.516496897830784,1.494731747382604,0.34086162651727925,4.337541710273699
Carabassi Beach,1518434713029,20.964339338234893,1.4082410626158022,0.8960785766196073,9.30270751002431
Carabassi Beach,1520119320796,21.026905074390854,1.8800180834165425,0.06686200445866897,2.0326496070480538
Muchavista Beach,1525923328196,25.263871531323154,1.930740775064253,0.3803307590226135,4.6407440050125235
Urbanova Beach,1517072529251,15.092684040724675,1.2533999516736443,0.4597807035656828,6.457824126834766
Urbanova Beach,1520751340298,21.93789463156171,1.5386417348145711,0.4245407509611986,8.122601288693351
San Juan Beach,1524847694855,25.841004932319535,1.317825440417631,0.823474749012195,1.850041859292652
Urbanova Beach,1524231807885,12.149918117626331,1.394063991648349,0.9912653549821914,2.3564464031492283
Postiguet Beach,1518904064622,21.397525454543757,1.5386598644756733,0.2697210239414801,5.973632593833333
Carabassi Beach,1517167949569,14.31550093691178,1.6306928846069546,0.7173381140761642,5.653744070835575
Muchavista Beach,1522508555039,22.495304240191338,1.0925972119534695,0.7971672162322432,8.264990363489803
San Juan Beach,1524186906606,21.082616582653024,1.1257682677808822,0.2977649653547174,3.2833266843069793
Carabassi Beach,1525832383249,18.58918682029117,1.838373270916302,0.7227702533143763,2.0347292920226066
Urbanova Beach,1515704845338,16.33318524857534,1.1272604453845778,0.6687002443919215,6.8115778229286725
San Juan Beach,1517499805192,12.28166204789131,1.3562024250291063,0.10025868258051274,9.855091750835681
Carabassi Beach,1524104232734,16.723325011635104,1.7099552162359775,0.7785552726655366,0.7704462933543268
Carabassi Beach,1524219053516,21.005137456024926,1.0412967458917595,0.7984214353073033,0.7674834799609793
Postiguet Beach,1521415441576,12.257033859752653,1.7504221118873695,0.9605859270805712,5.234646365033151
Carabassi Beach,1519132082660,19.56127023095473,1.983910035539675,0.5758933224525234,5.108998506171516
Muchavista Beach,1515237423604,21.741280644735582,1.8995820123897602,0.09382126262584711,9.966104107173408
Carabassi Beach,1516520438577,16.953669498458108,1.3962466298100271,0.5268282069359392,9.331006979165968
Carabassi Beach,1516733927698,16.90179297230398,1.5379441705102543,0.5361732800937914,2.747259619707177
Muchavista Beach,1518199603735,17.60279240112365,1.5208362463232028,0.40525000813983536,1.1459733340877063
Postiguet Beach,1523493309903,24.441024857160965,1.1155142403054739,0.36420690509653353,8.685129817172635
Urbanova Beach,1521121983697,20.23799341935951,1.1740086631509294,0.6138221284395924,5.080622719954102
Carabassi Beach,1517876102013,25.5899760792611,1.451744282520755,0.6457437762858805,9.10843400557028
Postiguet Beach,1520054399963,21.903511730287548,1.5319776406157053,0.6124227092526329,4.657239101841031
Muchavista Beach,1518149355549,13.480423307569808,1.1945975627098084,0.598938588673038,3.725057278368032
Postiguet Beach,1515445061061,23.156449868804252,1.9231624570895614,0.01313241534288978,2.4529891649057993
Postiguet Beach,1523773893095,18.50058583622188,1.7833505108754986,0.9450446493825484,1.8390166269337074
Carabassi Beach,1521335242007,12.816307533807581,1.1596015332610101,0.6148210253021955,1.2211805678632233
Postiguet Beach,1521333498886,16.951994907582495,1.1841484590424753,0.9970017889028197,2.647625981849024
Postiguet Beach,1515859540554,13.76198980597176,1.2311710997932679,0.09949524945325261,8.958646439822473
Postiguet Beach,1517846136107,18.11642275469958,1.1889473964199992,0.743188020146074,6.796614449372225
Carabassi Beach,1517511022123,22.760017884763865,1.2873659579782268,0.9013820752816581,9.413787435868288
Carabassi Beach,1521400596078,24.2947322951935,1.8950037035117604,0.8998631897320352,8.78870955130454
Carabassi Beach,1522644002855,24.47389700868665,1.5105413547739515,0.23491944035562107,8.606125834656599
Carabassi Beach,1518307248575,22.972140201719654,1.862061919601491,0.41225266263351323,0.9609522213765553
Postiguet Beach,1516529443694,19.950257954909613,1.91956519964781,0.2906181193559415,8.521081893032928
Urbanova Beach,1514859901715,21.34385776385117,1.0049074538756315,0.6013524130893778,1.9286565635073498
Postiguet Beach,1520196583637,14.094322553826377,1.8229512284434786,0.04659030716352108,4.226023885012606
Carabassi Beach,1525699741530,17.058506474432978,1.1818722010273144,0.6029996367590882,6.370741220310277
Carabassi Beach,1518113032803,19.629115641490664,1.9484632960553874,0.9716796565283891,0.3435391087898505
Postiguet Beach,1518708449251,14.656953987054834,1.983094541799867,0.5966813093083688,5.721327457003519
San Juan Beach,1516034294427,19.26881294740686,1.5865183973959534,0.16355798783879572,0.2580485455093297
San Juan Beach,1518854115133,20.08417624284315,1.4462690920880714,0.7520760236145873,2.32208703349464
Postiguet Beach,1516641493550,21.24034758480032,1.3735950740555525,0.705791239618207,8.267835784361779
Urbanova Beach,1518320069186,24.11775138640821,1.3734223524092486,0.9818579622696614,7.555614778530304
Urbanova Beach,1522611076113,12.239998763741895,1.062324904250529,0.2342521333461568,4.20200682863287
Carabassi Beach,1521376270078,22.22055780320199,1.9560467561958004,0.6556099459658404,5.6624995847422035
Muchavista Beach,1515608969640,13.617971682486246,1.9996690326297553,0.8002205976708519,4.336864983170849
Carabassi Beach,1515488306651,21.96980863567121,1.4228132743884179,0.03658813392937044,8.577490045660511
Postiguet Beach,1520168047402,14.893205210039925,1.9564332770241002,0.2313716774549781,1.8082840787417294
Postiguet Beach,1525243574825,21.213464918381202,1.1297745983915424,0.3966907859311549,8.698733128941953
Carabassi Beach,1515290986492,12.755072697156109,1.8564490338827113,0.39186989641097214,1.697249995316554
Carabassi Beach,1525219215388,20.7764891782562,1.681037281887292,0.7389889909116948,8.502486448418368
Carabassi Beach,1522061629679,24.79651612322698,1.6892182133753066,0.47405094858576435,2.0361451964483623
Urbanova Beach,1519561966304,18.845495962126556,1.6502455951974304,0.7339396143617287,5.053746282841786
Postiguet Beach,1524527727226,13.41913914803891,1.2986827735465774,0.44753281676177625,6.082810787590264
Urbanova Beach,1519291829757,14.961302380543355,1.1570695310529002,0.3951777074929973,2.6706042354361257
Urbanova Beach,1517677701265,18.202689436660947,1.5012764311612972,0.42809387249888087,9.807970226648264
Carabassi Beach,1520901471245,24.685302715998564,1.168160125587051,0.5671101573019363,3.7955687530519864
Urbanova Beach,1516041992447,13.333841285382114,1.500329298518316,0.19362464871963136,9.539570144337214
Postiguet Beach,1518555705752,24.149712587530317,1.412772998972604,0.2540406561549442,8.97253533766783
Carabassi Beach,1524832875305,25.50902797774798,1.934217854795096,0.6675942056924389,7.969666944698165
Postiguet Beach,1514879827938,13.388843461038606,1.5302160764897925,0.9920753889799516,4.787528111964735
Postiguet Beach,1522549680226,17.947612765771048,1.358325820055017,0.4480842625619581,9.71070414197207
San Juan Beach,1519244863768,17.768037975375265,1.593040051720142,0.010207562317569474,2.3764232087096993
San Juan Beach,1525365600783,25.272078496450828,1.119770961183936,0.6908889365546262,7.034497170879206
Muchavista Beach,1516653801031,16.0691274558827,1.8442352574920737,0.7966283574708154,5.68020640417118
Muchavista Beach,1523787067640,12.94130814975387,1.2365460198925677,0.9527517948610713,6.96130045427499
San Juan Beach,1516137761658,12.14499741385494,1.2680160947531958,0.6812200267613355,9.27689466573178
Carabassi Beach,1522285585595,16.555911798636423,1.8723629000511526,0.48857740015063755,6.831710172617
Urbanova Beach,1515673544665,16.241423858165604,1.0679220157087221,0.8340353416879712,5.689874355290556
Urbanova Beach,1525775355728,14.124665603592453,1.3739542758769385,0.6128272413736717,1.699622196211384
San Juan Beach,1516926514313,12.143424598122772,1.7001965042470333,0.8102546881934238,3.352322938867843
Postiguet Beach,1519361400407,15.285655281831648,1.5396623256785085,0.6895603692462509,6.966891253850495
Muchavista Beach,1523241308621,16.884286703553638,1.9991628515068975,0.018111571979706143,0.3670711017155379
Urbanova Beach,1516435321798,14.437710905480422,1.6570625928846814,0.8079857241101318,1.9756345087023803
San Juan Beach,1525393067800,15.42476618708811,1.7518596161533602,0.016512488104072465,2.117699765775943
Muchavista Beach,1525726432399,13.051170487840125,1.7805603631157836,0.07821978742274449,4.1267846007481035
San Juan Beach,1524975678568,17.540984165485256,1.79729541041132,0.45461987763056877,5.614862839057106
Urbanova Beach,1521901660503,16.616044189697778,1.4420134071708266,0.016613010411440587,7.586293466127463
Carabassi Beach,1524522669907,18.23014589030693,1.81811888752077,0.9465591311120167,3.2880111850858356
San Juan Beach,1517194403955,23.757510572629833,1.0459981078525513,0.5566058044222087,9.328895658299823
Postiguet Beach,1523978773626,16.763260869327787,1.422206809837089,0.9765669617321865,6.609531116321125
Urbanova Beach,1523978739061,15.932103802645429,1.1234610379064356,0.32496345426512496,2.4616803116328945
Urbanova Beach,1518250617213,21.270166135295135,1.8954830014657156,0.37174831397901553,0.3135182215946543
Carabassi Beach,1520979546690,21.885337492767313,1.8862296660623328,0.9126894028070948,4.0504593635589154
Urbanova Beach,1524890071632,25.646259074463188,1.7371759904649187,0.005809360486896731,1.8359883960761594
Postiguet Beach,1524978813637,14.892903165600996,1.1146457831914256,0.28310556747098015,6.032416072181693
Urbanova Beach,1520694694647,24.59525084669236,1.758576387543159,0.03181810252740813,8.253296657038149
Urbanova Beach,1521871372310,13.811136985607437,1.8454155308131117,0.23684278278637283,9.50201290266569
Carabassi Beach,1518663264785,16.512917103044373,1.1319548447043286,0.11814742317315119,6.581499611967868
Postiguet Beach,1525859890216,24.279422515005464,1.9018984024594032,0.7876176479069313,1.2808685311910546
San Juan Beach,1515613277510,22.411545660107027,1.1180345305665829,0.04960725066508764,1.8209608321736483
Muchavista Beach,1521613843520,23.914491188871665,1.1446630332662684,0.7912749508538657,7.964030090776291
San Juan Beach,1525892492589,14.015637669158643,1.499922267172419,0.8794071960388765,4.188339146196605
San Juan Beach,1520652386011,18.955909282721763,1.8146555217904448,0.5490480019548857,3.187445967204625
Urbanova Beach,1517190506551,12.470469949756183,1.6178324281086045,0.32782170166160407,3.0427372781544695
Postiguet Beach,1514793289357,16.800525445092717,1.9049500035231521,0.22975441471233105,9.813136749742291
San Juan Beach,1522501773460,17.202629910399843,1.0155843796222697,0.641433484361364,6.702248995853647
San Juan Beach,1521343073724,13.156579162628963,1.0219643672784167,0.848314579036388,4.082489759400794
San Juan Beach,1524249342719,25.497648138581127,1.4649132352782348,0.8671213413650423,7.050760967589126
San Juan Beach,1519503476015,23.754710736329223,1.2123644789347976,0.2504349557744079,6.318366620909839
Carabassi Beach,1516960352316,20.5713312664,1.0196178318882305,0.9245599821181422,3.566256834657274
San Juan Beach,1516516422425,18.44925590295653,1.6385179543873538,0.30573495506932125,4.08169318638104
Muchavista Beach,1517087832875,16.863278973945537,1.9644908883091285,0.932394400275849,6.04926606342443
Muchavista Beach,1521105550855,18.996526007838945,1.713764476787299,0.22408306319932625,4.830266918885524
San Juan Beach,1520211398804,17.688280889124318,1.5970618191856434,0.8325358788973891,7.539460733784754
Muchavista Beach,1522112733554,17.547102834590362,1.1471174336655827,0.8870366963518042,0.27958979082678964
Muchavista Beach,1516202139647,21.222052424558502,1.3706377766730506,0.8490644902478527,5.320516904454397
Muchavista Beach,1521081900582,24.037847339878986,1.9781713287697809,0.8205044823111469,9.926740248042217
Muchavista Beach,1526016459732,17.63008744851932,1.5845082718182253,0.026236435232131483,2.2002201222605167
San Juan Beach,1523344226658,21.518412737694526,1.7614336652138307,0.9668086894446672,5.885049934894138
San Juan Beach,1517811357891,22.27268684830812,1.2076974300246683,0.6428984711781335,2.5888738584185784
Muchavista Beach,1516266007756,25.501552129057195,1.6574242087640902,0.9611008796697667,4.321646402799936
San Juan Beach,1515326940336,20.90142346860614,1.5869366335415414,0.8075884993630025,7.497541243391881
Postiguet Beach,1518467896235,16.647528410716284,1.415032558205334,0.42529268425394273,1.4268178209086662
Carabassi Beach,1515848042167,24.961348051172386,1.426084848332456,0.8621288129855029,1.3741031302768498
San Juan Beach,1517407556633,16.243167016370414,1.116173755308737,0.750462262354396,8.263557239944499
Postiguet Beach,1525243772755,14.558882014355529,1.314098247002014,0.024628728428432556,6.160348387221701
Postiguet Beach,1520387338282,12.036509219941838,1.7845700219763447,0.011316504292778418,5.842716013569111
Postiguet Beach,1525559214493,16.840035836415232,1.3061881593069495,0.8515858305414611,3.964444835174048
Muchavista Beach,1522109904665,17.77722033872674,1.3476650493782738,0.5707259428883203,5.27822109638245
Muchavista Beach,1521790376086,24.6791606004887,1.0347224533866033,0.1501796484425606,2.352141226645434
San Juan Beach,1516822477334,19.673129396865715,1.7130980272029346,0.14287241641924375,8.895889134841383
San Juan Beach,1519561361129,23.72412760721585,1.6562903417759374,0.8794070727046529,5.096560202606406
Carabassi Beach,1519718278325,24.817415538025784,1.4983651158462528,0.09770621048813222,7.491955907143414
Carabassi Beach,1518340017820,20.570224672786342,1.9373550590274176,0.8209350446558772,5.617210683857145
San Juan Beach,1524721326711,23.716748548033074,1.9027850443533847,0.7519652505055596,9.812712311372172
Carabassi Beach,1522415561036,15.07218107643606,1.79768008219702,0.10213355523184353,6.756605747267347
Urbanova Beach,1525340662621,20.48427219895919,1.0426795489024514,0.5194072979507034,8.835273256059647
San Juan Beach,1516364359137,17.3074382999298,1.0343797812645241,0.49047652810652176,0.3194386013096283
Muchavista Beach,1521388255699,18.430592629905224,1.9183588325133893,0.5393177172888518,6.714494367658468
Carabassi Beach,1525443160120,20.305422750719604,1.3303422709288184,0.3833332357906244,0.530477876152482
Muchavista Beach,1519806886263,19.217486684798416,1.0037257125789039,0.1098598124332193,9.47792005656975
Muchavista Beach,1516867620677,25.66432733247072,1.498725257836191,0.27261239467452203,7.785966580762337
Postiguet Beach,1521292709412,12.077979189110446,1.7910877225406057,0.7853334968891797,3.3325617625433575
San Juan Beach,1517409697207,13.949499717279785,1.748866472050179,0.9312093354835,8.06547885722348
Urbanova Beach,1517384314844,23.909954656880327,1.9231460383382066,0.3872741119268417,2.435916257401068
Urbanova Beach,1518014599189,24.79681255757878,1.9206333275961733,0.9267784826313087,2.451082666080259
Muchavista Beach,1518111074246,17.17207632264548,1.0859371590077977,0.32766918895776187,0.9541997119669812
Muchavista Beach,1522253138952,20.246964783077793,1.3677601928230958,0.661678093426262,8.300136094301273
Muchavista Beach,1516843722325,12.50094024711975,1.771904539504086,0.6652612066299832,4.849699276893496
Muchavista Beach,1516862031519,17.20506602035495,1.7445097610296192,0.6735897674741372,3.430629460052116
Muchavista Beach,1516559837850,25.86959055313508,1.806881120616021,0.10004840948707827,3.258681779930587
Muchavista Beach,1518573991494,16.483998774792028,1.9804357237786654,0.029486914379012963,3.181815818429831
Urbanova Beach,1523988227476,17.280648573114153,1.6299655423945734,0.14402339682179433,5.9435221611955535
San Juan Beach,1518329760430,17.830457792008147,1.354433732601623,0.6047351367842707,3.0617884987088826
